50978635841	/
33729130142	/usr
16690170234	/usr/lib
14936986073	/var
13679250516	/usr/share
10211276020	/var/cache
10188366170	/var/cache/pacman/pkg
10188366170	/var/cache/pacman
7658489436	/usr/share/fonts
6721416598	/usr/share/fonts/TTF
4430482120	/var/log
4429185024	/var/log/journal/34dee2d0fb0e4fe69daba782247f58d5
4429185024	/var/log/journal
2587745068	/usr/bin
2562219145	/usr/share/texmf-dist
2302285177	/opt
2182086013	/usr/lib/python3.13
2118580392	/usr/lib/python3.13/site-packages
2104681182	/usr/lib/R
2100367486	/usr/lib/R/library
1950174847	/usr/share/texmf-dist/fonts
940726318	/usr/lib/rstudio
784352367	/usr/lib/firmware
754265194	/usr/share/fonts/OTF
742001017	/usr/include
727658738	/usr/lib/modules
707597474	/usr/lib/gap
707594433	/usr/lib/gap/pkg
668999338	/usr/lib/ghc-9.6.6
642678184	/usr/lib/rstudio/resources
632638229	/opt/microsoft/msedge
632638229	/opt/microsoft
572368994	/usr/lib/jvm
572368964	/usr/lib/jvm/java-25-openjdk
532093149	/usr/share/doc
498995599	/usr/share/locale
457470181	/opt/visual-studio-code
425546278	/opt/brave.com/brave-nightly
425546278	/opt/brave.com
421315307	/usr/lib/modules/6.17.9-arch1-1
403119906	/usr/share/texmf-dist/tex
399127351	/usr/share/gap
390970808	/opt/google/chrome
390970808	/opt/google
382698489	/usr/share/vim
363917220	/usr/lib/opera-stable
343994814	/usr/share/vim/vimfiles
336851312	/usr/lib/ghc-9.6.6/lib
309387564	/usr/share/gap/pkg
306343431	/usr/lib/modules/6.18.0-rc2-1-amd-drm-next-gee9b603ad43f
296270893	/usr/lib/electron37
295158924	/var/lib
291696332	/usr/lib/electron38
283780298	/usr/lib/gpt4all-chat
260933970	/usr/lib/ghc-9.6.6/site-local
248745615	/opt/outlook-for-linux
236002234	/usr/lib/locale
208130695	/usr/lib/gcc/x86_64-pc-linux-gnu
208130695	/usr/lib/gcc
200520227	/usr/lib/go
170696827	/usr/lib/firmware/qcom
153814185	/opt/microsoft/msedge/locales
152340331	/usr/share/texmf-dist/scripts
151820859	/usr/lib/fricas
151663718	/usr/lib/fricas/target
149997577	/usr/include/boost
149344052	/var/lib/texmf
145754932	/opt/visual-studio-code/resources
145750959	/opt/visual-studio-code/resources/app
145573271	/usr/lib/firmware/intel
139849453	/usr/share/gir-1.0
129059971	/usr/lib/ocaml
127201521	/usr/lib/node_modules
122843124	/usr/share/fonts/noto
121889728	/usr/lib/ipfs-desktop
117092380	/usr/lib/go/src
113589775	/usr/share/doc/OpenVDB
113458880	/usr/lib/qt6
108578018	/usr/lib/firmware/nvidia
104845836	/var/lib/pacman
93753060	/usr/lib/firmware/mellanox
92777013	/usr/share/umr/database
92777013	/usr/share/umr
92392681	/var/lib/pacman/local
87922024	/var/lib/texmf/web2c
84344378	/usr/lib/ucc
84240010	/usr/share/GeoIP
83676398	/usr/lib/perl5/5.42
83676398	/usr/lib/perl5
83251950	/usr/lib/ipfs-desktop/app.asar.unpacked
81191046	/usr/lib/firmware/mrvl
80646789	/usr/lib/ocaml/compiler-libs
76074620	/opt/brave.com/brave-nightly/locales
74273539	/usr/share/qt6
71795075	/usr/lib/polymake
71214056	/usr/lib/ghc-9.6.6/bin
70899195	/usr/lib/polymake/lib
66685808	/opt/amdgpu/lib/x86_64-linux-gnu
66685808	/opt/amdgpu/lib
66685808	/opt/amdgpu
66385761	/usr/share/jupyter
63254585	/usr/lib/clang
63231318	/usr/lib/clang/21
61562231	/usr/share/opencascade
58237642	/usr/share/man
56991756	/usr/share/qt6/translations
56807080	/usr/share/opencascade/data
55587521	/usr/share/perl5
54412230	/usr/share/qt
53602984	/opt/sublime_text
49634061	/usr/lib/guile/3.0
49634061	/usr/lib/guile
49175633	/usr/lib/go/pkg
49056436	/usr/share/lidia
49048907	/opt/google/chrome/locales
48790334	/usr/share/hypr
47812789	/usr/lib/llvm20/lib
47812789	/usr/lib/llvm20
47476166	/usr/share/gtk-doc/html
47476166	/usr/share/gtk-doc
47155081	/usr/share/doc/llvm
46168863	/usr/lib/llvm19/lib
46168863	/usr/lib/llvm19
45053962	/usr/lib/electron38/locales
43895545	/usr/lib/qt
43878666	/usr/lib/rstudio/locales
43878666	/usr/lib/electron37/locales
43267678	/opt/visual-studio-code/locales
42593498	/usr/lib/llvm18/lib
42593498	/usr/lib/llvm18
38891947	/usr/lib/dri
38703675	/usr/share/vim/vim91
37646876	/usr/share/jmol
36969776	/var/lib/texmf/fonts
36877395	/var/lib/plocate
36804147	/usr/share/gap/grp
36720990	/usr/include/qt
36692806	/usr/share/gap/doc
36432233	/usr/share/presage
35614354	/usr/share/qt/translations
33614766	/usr/share/doc/cmake
33572854	/usr/lib/vtk/hierarchy
33572854	/usr/lib/vtk
33384550	/usr/include/llvm
33357649	/usr/share/sddm
33230139	/usr/share/sddm/themes
32285560	/usr/share/latte-int
32110551	/usr/lib/opera-stable/localization
31574734	/usr/include/qt6
31358153	/usr/share/latte-int/examples
31042619	/usr/share/perl5/core_perl
30504342	/usr/include/clang
29920160	/opt/outlook-for-linux/locales
28591522	/usr/share/jupyter/nbextensions
28302126	/usr/include/opencascade
27414127	/usr/share/nvim
27251370	/usr/lib32
27218880	/usr/lib/firmware/amdgpu
26840375	/usr/share/speech-dispatcher
26811114	/usr/share/speech-dispatcher/locale
26625274	/opt/sublime_merge
26233214	/usr/lib/obsidian
26210018	/usr/share/mathjax2
25541260	/usr/lib/firmware/ath11k
25465229	/usr/share/nvim/runtime
25296723	/usr/share/doc/kitty
25282526	/usr/share/tor
25179997	/usr/include/vtk
25090970	/usr/lib/qt6/qml
24884907	/usr/lib/firmware/mediatek
24679024	/usr/share/man/man3
24585253	/opt/visual-studio-code/bin
24562317	/usr/lib/udev
24544902	/usr/share/perl5/vendor_perl
24442271	/var/lib/texmf/luatex-cache
24003207	/usr/lib/qt6/bin
23580474	/usr/lib/node_modules/typescript
23130127	/usr/share/doc/singular
22915778	/usr/lib/cmake
22435955	/usr/share/nmap
22408396	/usr/share/info
22355983	/usr/lib/qt/qml
22313441	/usr/lib/httpd
22291247	/usr/lib/httpd/modules
22247184	/usr/share/lidia/Discriminants
21811966	/usr/lib/gstreamer-1.0
21678822	/usr/share/polymake
21661022	/usr/include/vulkan
21535248	/usr/share/lidia/MOD_EQ
21353919	/usr/share/locale/uk
20300344	/usr/lib/qt/plugins
20191779	/usr/lib/node_modules/yarn
19609740	/usr/lib/luarocks
19208866	/usr/share/locale/sr
19094940	/usr/share/icons
18744936	/opt/microsoft/msedge/WidevineCdm
18418144	/usr/share/tessdata
18321183	/usr/share/tlpkg
18281699	/usr/share/man/man1
18254007	/opt/google/chrome/WidevineCdm
18167167	/usr/lib/ruby
18114137	/usr/share/texmf-dist/bibtex
17829857	/usr/share/jupyter/lab
17757454	/usr/share/locale/fr
17462837	/usr/lib/node_modules/pyright
17415096	/usr/include/boost/phoenix
17333280	/var/cache/fontconfig
16703401	/usr/share/locale/ru
16562568	/usr/lib/go/bin
16429181	/usr/share/locale/de
16350668	/usr/lib/systemd
16069304	/usr/share/fonts/droid
15944115	/usr/lib/node_modules/yaml-language-server
15800966	/opt/sublime_text/Packages
15800766	/usr/share/doc/clang
15756949	/usr/share/i18n
15411647	/usr/share/gap/lib
15360084	/usr/share/locale/sv
15359045	/usr/lib/qt6/metatypes
15238326	/opt/sublime_merge/Packages
15009697	/usr/share/luanti
14981320	/usr/lib/qt6/plugins
14881975	/usr/share/vulkan
14860546	/usr/share/vulkan/registry
14845017	/usr/share/systemtap
14756282	/usr/lib/debug
14756240	/usr/lib/debug/usr
14675348	/usr/lib/kitty
14580971	/usr/share/qt6/resources
14434295	/usr/share/dict
14418040	/usr/lib/lua
14405851	/usr/include/boost/fusion
14359606	/usr/share/locale/es
14210064	/usr/lib/python3.13/__pycache__
14204883	/usr/lib/ublock-origin
14100236	/usr/lib/node_modules/bash-language-server
14029066	/usr/include/clang/Basic
13924329	/usr/include/aws
13802974	/usr/include/c++/15.2.1
13802974	/usr/include/c++
13288593	/usr/share/doc/openjpeg
13227479	/usr/share/icons/Adwaita
