50978572405	/
33729130142	/usr
16690170234	/usr/lib
14936922637	/var
13679250516	/usr/share
10211276020	/var/cache
4430482120	/var/log
2587745068	/usr/bin
2302285177	/opt
742001017	/usr/include
632638229	/opt/microsoft
457470181	/opt/visual-studio-code
425546278	/opt/brave.com
390970808	/opt/google
295158924	/var/lib
248745615	/opt/outlook-for-linux
66685808	/opt/amdgpu
53602984	/opt/sublime_text
27251370	/usr/lib32
26625274	/opt/sublime_merge
10234142	/etc
3683251	/etc/pacman.d
1910996	/usr/src
1220577	/etc/ca-certificates
1155869	/etc/firejail
800284	/usr/local
593896	/etc/ssh
308046	/etc/apparmor.d
278325	/etc/postfix
202131	/etc/ImageMagick-7
135055	/etc/httpd
134609	/etc/lvm
134506	/etc/valkey
128191	/etc/texmf
122114	/etc/java-openjdk
115095	/etc/xdg
96527	/etc/php
82206	/etc/sane.d
77618	/etc/ssl
73226	/etc/php-legacy
61599	/etc/speech-dispatcher
52823	/etc/grub.d
48975	/etc/cups
45533	/etc/initcpio
38661	/etc/nginx
30426	/etc/pki
25030	/etc/security
22040	/etc/bash_completion.d
20731	/etc/systemd
20664	/etc/apparmor
19372	/etc/ufw
17347	/etc/tor
17151	/etc/R
16460	/etc/ppp
14862	/etc/bluetooth
12776	/etc/RyzenCtrl
10544	/etc/tpm2-tss
10026	/etc/profile.d
9418	/etc/default
8556	/etc/ipmi
8271	/etc/pam.d
8261	/etc/avahi
7962	/etc/mpv
7611	/etc/prrte
6957	/etc/fonts
6472	/etc/geoclue
5291	/var/db
5094	/etc/conf.d
4687	/etc/firewalld
4327	/etc/openmpi
4096	/etc/udisks2
3387	/etc/ipp-usb
3382	/etc/UPower
3217	/etc/X11
2809	/etc/dkms
2802	/etc/openpmix
2662	/etc/libnl
2249	/etc/fwupd
1963	/etc/wlogout
1921	/etc/acpi
1906	/etc/jupyter
1743	/etc/freetds
1417	/etc/ucx
1283	/etc/makepkg.conf.d
1275	/etc/audit
1216	/etc/pulse
1212	/etc/jack
1206	/etc/mkinitcpio.d
1170	/etc/udev
1125	/etc/luarocks
1042	/etc/libblockdev
890	/etc/gtk-3.0
890	/etc/gtk-2.0
738	/etc/unbound
651	/usr/libexec
625	/etc/opt
617	/etc/gssproxy
566	/etc/reader.conf.d
546	/etc/stap-exporter
534	/etc/dbus-1
508	/etc/thermald
458	/etc/logrotate.d
390	/etc/pkcs11
303	/etc/gnutls
292	/etc/iptables
250	/etc/skel
247	/etc/openldap
236	/etc/xml
187	/etc/gss
161	/etc/modprobe.d
127	/etc/sysconfig
121	/etc/opera
113	/etc/firewall
96	/etc/alsa
88	/etc/nullmailer
88	/etc/NetworkManager
54	/etc/request-key.d
51	/etc/mercurial
41	/etc/cron.daily
37	/etc/uwsgi
36	/etc/zsh
33	/etc/debuginfod
29	/etc/vivaldi
29	/etc/chromium
27	/etc/ld.so.conf.d
0	/var/spool
0	/var/opt
0	/var/named
0	/var/local
0	/var/games
0	/var/empty
0	/usb
0	/srv/http
0	/srv/ftp
0	/srv
0	/root
0	/mnt
0	/lost+found
0	/etc/wpa_supplicant
0	/etc/userdb
0	/etc/tmpfiles.d
0	/etc/sysctl.d
0	/etc/sudoers.d
0	/etc/sensors.d
0	/etc/rc_keymaps
0	/etc/polkit-1
0	/etc/pipewire
0	/etc/ostree
0	/etc/modules-load.d
0	/etc/mkinitcpio.conf.d
0	/etc/libpaper.d
0	/etc/libinput
0	/etc/keyutils
0	/etc/kernel
0	/etc/gdb
0	/etc/exports.d
0	/etc/depmod.d
0	/etc/dconf
0	/etc/cryptsetup-keys.d
0	/etc/credstore.encrypted
0	/etc/credstore
0	/etc/binfmt.d
0	/etc/audisp
0	/etc/ODBCDataSources
0	/etc/ModemManager
